Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
50.0, Private,4.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States
36.0, Private,13.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States
45.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States
17.0, Private,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,12.0, United-States
59.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,4064.0,0.0,40.0, United-States
26.0, Private,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
37.0, Self-emp-inc,10.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,75.0, Thailand
19.0, ?,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,24.0, Canada
64.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
33.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, United-States
33.0, Private,9.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,40.0, United-States
61.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
17.0, Private,5.0, Never-married, Other-service, Own-child, White, Male,1055.0,0.0,24.0, United-States
50.0, Self-emp-not-inc,14.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,2407.0,0.0,98.0, United-States
27.0, Local-gov,14.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,35.0, United-States
30.0, Private,9.0, Divorced, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States
43.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States
44.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,40.0, United-States
35.0, Private,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States
25.0, Private,10.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,40.0, United-States
24.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,7298.0,0.0,48.0, United-States
22.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,15.0, Germany
42.0, Local-gov,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,40.0, United-States
34.0, Private,12.0, Divorced, Sales, Unmarried, Black, Female,0.0,0.0,45.0, United-States
60.0, Private,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,42.0, United-States
21.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States
57.0, Federal-gov,14.0, Married-civ-spouse, Sales, Husband, White, Male,15024.0,0.0,40.0, United-States
41.0, Private,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States
50.0, Private,10.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,45.0, United-States
25.0, Private,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States
50.0, Private,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Ecuador
36.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States
31.0, Private,9.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States
29.0, Local-gov,13.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,56.0, United-States
21.0, Private,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,45.0, United-States
27.0, Private,13.0, Never-married, Tech-support, Unmarried, Black, Female,0.0,0.0,40.0, United-States
65.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,16.0, United-States
37.0, Self-emp-inc,13.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,60.0, United-States
39.0, ?,14.0, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,3464.0,0.0,40.0, ?
24.0, Private,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States
38.0, Private,9.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,80.0, United-States
48.0, Private,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688.0,0.0,40.0, United-States
21.0, Private,10.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,25.0, United-States
31.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States
55.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,4386.0,0.0,40.0, United-States
24.0, Private,10.0, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Laos
43.0, Private,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States
26.0, Private,12.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,45.0, United-States
46.0, Private,12.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,33.0, United-States
35.0, Private,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States
41.0, Self-emp-inc,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,54.0, United-States
26.0, Private,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States
34.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298.0,0.0,35.0, Taiwan
19.0, ?,10.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,25.0, United-States
36.0, Self-emp-not-inc,13.0, Divorced, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,40.0, United-States
22.0, Private,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,15.0, United-States
24.0, Private,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States
77.0, Self-emp-not-inc,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States
22.0, Private,3.0, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0.0,0.0,40.0, Mexico
29.0, Private,10.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States
62.0, Private,9.0, Widowed, Other-service, Not-in-family, White, Female,0.0,0.0,24.0, United-States
39.0, Self-emp-not-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
43.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1485.0,50.0, United-States
35.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,45.0, United-States
29.0, Private,7.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States
76.0, Self-emp-not-inc,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,10.0, United-States
63.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,45.0, United-States
23.0, ?,11.0, Never-married, ?, Own-child, Black, Female,0.0,0.0,15.0, United-States
43.0, Private,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1887.0,50.0, United-States
58.0, Self-emp-not-inc,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States
66.0, Private,9.0, Never-married, Transport-moving, Not-in-family, White, Male,2050.0,0.0,55.0, United-States
41.0, Private,10.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,45.0, United-States
26.0, Private,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States
47.0, Private,11.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States
55.0, Local-gov,6.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States
53.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States
17.0, Private,3.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,48.0, Mexico
30.0, Private,9.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States
49.0, Private,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States
19.0, Private,9.0, Never-married, Sales, Unmarried, Black, Male,0.0,0.0,30.0, Haiti
45.0, Private,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States
26.0, Private,12.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States
38.0, Private,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,40.0, United-States
36.0, State-gov,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,7298.0,0.0,40.0, United-States
33.0, Private,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,20.0, United-States
22.0, State-gov,10.0, Never-married, Protective-serv, Own-child, Black, Female,0.0,0.0,40.0, United-States
43.0, Self-emp-not-inc,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,42.0, United-States
67.0, ?,7.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,8.0, United-States
30.0, ?,11.0, Divorced, ?, Unmarried, White, Female,0.0,0.0,40.0, United-States
56.0, Private,12.0, Married-spouse-absent, Other-service, Not-in-family, White, Male,0.0,0.0,25.0, Iran
31.0, Private,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,25.0, United-States
33.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
26.0, Private,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States
33.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
46.0, Local-gov,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,30.0, United-States
59.0, ?,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States
38.0, Federal-gov,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States
65.0, Private,7.0, Widowed, Other-service, Unmarried, Other, Male,0.0,0.0,40.0, United-States
40.0, Private,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States
42.0, Private,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,35.0, United-States
26.0, Self-emp-not-inc,5.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Portugal
36.0, Private,6.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,24.0, United-States
62.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States
43.0, Private,13.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States
43.0, Private,13.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,1564.0,45.0, United-States
22.0, Private,9.0, Married-spouse-absent, Sales, Not-in-family, White, Male,0.0,0.0,55.0, United-States
28.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
56.0, Self-emp-not-inc,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States
22.0, Private,12.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,15.0, United-States
57.0, Private,13.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,45.0, United-States
39.0, Private,9.0, Divorced, Sales, Unmarried, White, Female,0.0,0.0,40.0, United-States
26.0, Federal-gov,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,15.0, United-States
17.0, Private,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,10.0, United-States
40.0, State-gov,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,38.0, United-States
45.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States
44.0, Private,9.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States
20.0, Local-gov,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,10.0, United-States
33.0, Private,9.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,40.0, United-States
23.0, Private,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States
46.0, Self-emp-not-inc,14.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,30.0, United-States
38.0, Private,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States
54.0, Private,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States
46.0, Private,3.0, Divorced, Craft-repair, Not-in-family, White, Female,0.0,2339.0,45.0, United-States
25.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States
46.0, Private,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States
36.0, Local-gov,10.0, Married-civ-spouse, Transport-moving, Wife, White, Female,0.0,0.0,40.0, United-States
23.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States
29.0, Private,9.0, Separated, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States
44.0, Private,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,2415.0,6.0, United-States
19.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,16.0, United-States
19.0, Private,9.0, Never-married, Other-service, Other-relative, White, Female,0.0,0.0,40.0, United-States
35.0, Private,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States
27.0, Private,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States
46.0, Self-emp-not-inc,12.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States
34.0, State-gov,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,45.0, ?
34.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,35.0, United-States
44.0, Private,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States
45.0, Private,10.0, Divorced, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,40.0, United-States
20.0, ?,9.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,35.0, United-States
25.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States
52.0, Self-emp-inc,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States
20.0, Private,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States
28.0, Private,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States
50.0, State-gov,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States
34.0, Private,11.0, Divorced, Tech-support, Not-in-family, White, Female,0.0,0.0,64.0, United-States
28.0, Private,4.0, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0.0,2179.0,40.0, Puerto-Rico
41.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,65.0, United-States
28.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States
46.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,25.0, United-States
28.0, ?,10.0, Married-civ-spouse, ?, Wife, White, Female,0.0,1887.0,40.0, United-States
32.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States
41.0, Local-gov,10.0, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,24.0, United-States
24.0, Private,9.0, Never-married, Handlers-cleaners, Unmarried, Black, Female,0.0,0.0,40.0, United-States
33.0, Private,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States
46.0, Private,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States
31.0, State-gov,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States
35.0, Private,8.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States
52.0, Private,2.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico
30.0, Private,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,19.0, United-States
34.0, Local-gov,7.0, Separated, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40.0, United-States
34.0, State-gov,9.0, Divorced, Transport-moving, Unmarried, White, Female,0.0,0.0,40.0, United-States
20.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,30.0, United-States
17.0, Private,7.0, Never-married, Handlers-cleaners, Own-child, White, Male,2176.0,0.0,18.0, United-States
32.0, State-gov,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States
29.0, Private,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States
33.0, Private,6.0, Never-married, Craft-repair, Unmarried, White, Female,0.0,0.0,35.0, United-States
25.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States
36.0, Federal-gov,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,1408.0,40.0, United-States
23.0, Private,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,72.0, Dominican-Republic
63.0, Self-emp-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States
47.0, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States
80.0, ?,9.0, Widowed, ?, Not-in-family, White, Male,0.0,0.0,24.0, United-States
17.0, ?,7.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States
40.0, Self-emp-not-inc,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,2174.0,0.0,40.0, United-States
30.0, Private,12.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,25.0, United-States
27.0, Private,10.0, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0.0,1980.0,40.0, Philippines
33.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States
